"source","target","ligand","receptor","pathway_name","annotation","score_control","exprL_control","exprR_control","score_apap","exprL_apap","exprR_apap","delta_score","max_score","axis"
"Fibroblast / stellate","Kupffer cell","Vegfd","Kdr","VEGF","Secreted Signaling",0.0332563421898481,0.20946681415215,0.15876663959615,0.0127747962037376,0.250668485385644,0.0509629129648431,-0.0204815459861105,0.0332563421898481,"Fibroblast / stellate -> Kupffer cell"
"Activated neutrophil","Endothelial","H2-Q4","Cd8b1","MHC-I","Cell-Cell Contact",0.0453038430575222,0.75883564492071,0.0597017857038804,0.0657703398451164,1.05040757915193,0.0626141139406265,0.0204664967875943,0.0657703398451164,"Activated neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Lair1","Pira2","LAIR1","Cell-Cell Contact",0.0464036085753036,0.886855761001148,0.0523237381047396,0.0259787417968576,0.730157325788718,0.0355796495896214,-0.020424866778446,0.0464036085753036,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Neutrophil","Ptprc","Cd22","CD45","Cell-Cell Contact",0.0755375347002486,1.39020400993156,0.0543355753260757,0.0959423713129216,1.44756761424935,0.0662783350280141,0.020404836612673,0.0959423713129216,"Kupffer cell -> Neutrophil"
"Kupffer cell","Endothelial","Sema6b","Plxna2","SEMA6","Cell-Cell Contact",0.0229524290359975,0.0434211887495342,0.528599738906128,0.0433466502321467,0.0764484702825376,0.567004808231565,0.0203942211961492,0.0433466502321467,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Ceacam1","Cd209d","CEACAM","Cell-Cell Contact",0.0240232733786343,0.707930897528981,0.033934489174702,0.00368201244834616,0.681872010806648,0.00539985860981502,-0.0203412609302881,0.0240232733786343,"Neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","H2-Q6","Cd8a","MHC-I","Cell-Cell Contact",0.0211988935321447,0.769343941960956,0.0275545076472708,0.0415093308167176,0.94483421489663,0.0439329251230164,0.020310437284573,0.0415093308167176,"Activated neutrophil -> Endothelial"
"Kupffer cell","Endothelial","H2-D1","Cd8b1","MHC-I","Cell-Cell Contact",0.218226083570269,3.65526895045762,0.0597017857038804,0.238527680724049,3.80948744160513,0.0626141139406265,0.0203015971537804,0.238527680724049,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Anxa1","Fpr1","ANNEXIN","Secreted Signaling",0.0591085884957119,1.0522063848693,0.0561758504279122,0.0792750791766913,1.15864526641689,0.0684204919956647,0.0201664906809794,0.0792750791766913,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Activated neutrophil","Endothelial","H2-Q10","Cd8a","MHC-I","Cell-Cell Contact",0.0329572721544035,1.1960755233334,0.0275545076472708,0.0530238861263439,1.20692819742532,0.0439329251230164,0.0200666139719404,0.0530238861263439,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Thbs4","Cd36","THBS","ECM-Receptor",0.065734642219878,0.0381334081385731,1.72380716617316,0.0457264194240572,0.0413942660202992,1.10465588160528,-0.0200082227958208,0.065734642219878,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Ptn","Sdc3","PTN","Secreted Signaling",0.038014719244859,0.14931547590123,0.254593296611834,0.0181332050361028,0.0985911419474259,0.183923268134701,-0.0198815142087562,0.038014719244859,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Cxcl10","Cxcr3","CXCL","Secreted Signaling",0.0626366975676415,0.0808637390543782,0.774595613560738,0.0427655818890878,0.118830777550549,0.359886409654233,-0.0198711156785537,0.0626366975676415,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Col4a2","Sdc1","COLLAGEN","ECM-Receptor",0.041017441518978,0.811613267312486,0.0505381604403783,0.0211546036477027,0.700231291226124,0.0302108801945432,-0.0198628378712753,0.041017441518978,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Jam2","F11r","JAM","Cell-Cell Contact",0.034150775315709,0.154297694213869,0.221330431991895,0.0142965216044493,0.131413048560968,0.10879073091297,-0.0198542537112597,0.034150775315709,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Inflammatory neutrophil","Ccl2","Ccr2","CCL","Secreted Signaling",0.0435407964747972,0.28221201051044,0.15428399519937,0.0237805269649714,0.249349513401424,0.0953702561540092,-0.0197602695098258,0.0435407964747972,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Endothelial","Mif","Ackr3","MIF","Secreted Signaling",0.0783417535277405,0.615895287183829,0.1271997937928,0.0980741297851202,0.676508026103221,0.144971125250414,0.0197323762573797,0.0980741297851202,"Kupffer cell -> Endothelial"
"Activated neutrophil","Endothelial","Jam2","Jam2","JAM","Cell-Cell Contact",0.062861330493552,0.0316602079133302,1.98549961091964,0.0431843461065741,0.0253672135775073,1.7023685307268,-0.0196769843869779,0.062861330493552,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Angptl2","Tlr4","ANGPTL","Secreted Signaling",0.0518170145708868,0.521146214512978,0.0994289378448444,0.0321922990773868,0.561220217909984,0.0573612604287008,-0.0196247154935,0.0518170145708868,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ptprc","Mrc1","CD45","Cell-Cell Contact",0.163773749060135,0.364333494945574,0.449516037729666,0.18336960219375,0.499115507310167,0.367389110352361,0.0195958531336144,0.18336960219375,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","Pecam1","Pecam1","PECAM1","Cell-Cell Contact",0.121640832171476,0.0653846982111549,1.86038684125521,0.102208982138358,0.0552165015122779,1.85105863897645,-0.0194318500331177,0.121640832171476,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Sema4d","Cd72","SEMA4","Cell-Cell Contact",0.0396910571416301,0.0812396862352612,0.488567336740926,0.0202632479722889,0.0585254692188916,0.346229568813915,-0.0194278091693412,0.0396910571416301,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","H2-D1","Cd8b1","MHC-I","Cell-Cell Contact",0.160833572300267,2.69394910728463,0.0597017857038804,0.18018755402938,2.87774660838037,0.0626141139406265,0.019353981729113,0.18018755402938,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Ccl6","Ccr1","CCL","Secreted Signaling",0.00540540744308734,0.195657888571474,0.0276268311109406,0.0247269159367825,0.226731274180343,0.109058249798899,0.0193215084936952,0.0247269159367825,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Klk1","F2r","KLK","Secreted Signaling",0.0188409171884852,0.0154265045781069,1.22133417152865,0.0381201095675232,0.0370652316408228,1.02846003869402,0.019279192379038,0.0381201095675232,"Neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Bst2","Pira2","BST2","Cell-Cell Contact",0.0741221388020085,1.41660633369951,0.0523237381047396,0.0548631105718234,1.54198007019796,0.0355796495896214,-0.0192590282301851,0.0741221388020085,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Endothelial","Jag1","Notch1","NOTCH","Cell-Cell Contact",0.0318018443795122,0.0496630096433682,0.640352741565248,0.0125532536465108,0.0199456482653644,0.629373058197839,-0.0192485907330014,0.0318018443795122,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Neutrophil","Ccl7","Ccr1","CCL","Secreted Signaling",0.106446193882516,0.0938817381965492,1.13383279780847,0.125684373483868,0.125167693715292,1.00412790036502,0.0192381796013523,0.125684373483868,"Kupffer cell -> Neutrophil"
"Kupffer cell","Neutrophil","Pecam1","Cd177","PECAM1","Cell-Cell Contact",0.709699641234231,0.34874725690645,2.03499705640582,0.728851123360689,0.373453043502977,1.95165399249151,0.0191514821264586,0.728851123360689,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Endothelial","Gdf15","Tgfbr2","GDF","Secreted Signaling",0.0191450806691306,0.0267838271740903,0.714800037526035,0,0,0.614293529052746,-0.0191450806691306,0.0191450806691306,"Fibroblast / stellate -> Endothelial"
"Inflammatory neutrophil","Endothelial","H2-K1","Cd8b1","MHC-I","Cell-Cell Contact",0.133913536757612,2.24304072614881,0.0597017857038804,0.153055166263584,2.4444195825995,0.0626141139406265,0.0191416295059711,0.153055166263584,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","H2-Q4","Cd8a","MHC-I","Cell-Cell Contact",0.0145630200838947,0.528516795521007,0.0275545076472708,0.0336937720084716,0.766936686189819,0.0439329251230164,0.019130751924577,0.0336937720084716,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Ccl7","Ccr2","CCL","Secreted Signaling",0.0785664094458716,0.148462768385713,0.529199410061871,0.0594914336650163,0.145841540360763,0.407918303097009,-0.0190749757808553,0.0785664094458716,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","H2-T23","Cd8b1","MHC-I","Cell-Cell Contact",0.083712048844105,1.40216993272722,0.0597017857038804,0.102752150628915,1.64103816475546,0.0626141139406265,0.0190401017848102,0.102752150628915,"Kupffer cell -> Endothelial"
"Kupffer cell","Endothelial","Sell","Podxl","SELL","Cell-Cell Contact",0.119560720921018,0.269645999166747,0.44339883139554,0.100523866905471,0.28465788520613,0.353139231792853,-0.0190368540155473,0.119560720921018,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Pecam1","Pecam1","PECAM1","Cell-Cell Contact",0.122531928449552,0.065863682612848,1.86038684125521,0.141527775931076,0.0764577485288822,1.85105863897645,0.0189958474815239,0.141527775931076,"Neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Cxcl9","Cxcr3","CXCL","Secreted Signaling",0.0813783552543477,0.105059148063413,0.774595613560738,0.0624201207282607,0.173443950796119,0.359886409654233,-0.0189582345260869,0.0813783552543477,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Kupffer cell","Lama5","Cd44","LAMININ","ECM-Receptor",0.0495741148481556,0.0345544141300383,1.43466807631563,0.0683607124241528,0.0493035479493126,1.38652724332197,0.0187865975759972,0.0683607124241528,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Neutrophil","Anxa1","Fpr1","ANNEXIN","Secreted Signaling",0.106783247658128,0.119124948719453,0.896397008401738,0.0880302912975768,0.11423884983117,0.77058103637838,-0.0187529563605515,0.106783247658128,"Kupffer cell -> Neutrophil"
"Kupffer cell","Inflammatory neutrophil","Lamb2","Cd44","LAMININ","ECM-Receptor",0.0545948751453948,0.0296023828077986,1.84427299315284,0.0358969648167561,0.0227778878671378,1.57595669212796,-0.0186979103286388,0.0545948751453948,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Endothelial","Clec2d","Klrb1b","CLEC","Cell-Cell Contact",0.00615780317217513,0.926278335704478,0.00664789721924332,0.0248440621798367,0.695013682562185,0.0357461483178985,0.0186862590076615,0.0248440621798367,"Kupffer cell -> Endothelial"
"Inflammatory neutrophil","Endothelial","Ptprc","Cd22","CD45","Cell-Cell Contact",0.122108188537945,2.42642667748933,0.0503242853661223,0.140774725928413,2.31196208869195,0.0608897207341578,0.0186665373904683,0.140774725928413,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Grn","Sort1","GRN","Secreted Signaling",0.0703672266023861,0.948282200488608,0.0742049429654264,0.0517974808491337,1.07309406535718,0.04826928274167,-0.0185697457532525,0.0703672266023861,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","T cell","Clec2d","Klrb1f","CLEC","Cell-Cell Contact",0.0525485275955484,0.727150780284768,0.0722663428552869,0.034004490760921,0.527729854792927,0.0644354122702872,-0.0185440368346274,0.0525485275955484,"Monocyte-derived macrophage / DC-like -> T cell"
"Neutrophil","Endothelial","H2-D1","Cd8b1","MHC-I","Cell-Cell Contact",0.171260416491674,2.86859788987087,0.0597017857038804,0.18980173018127,3.0312930781269,0.0626141139406265,0.0185413136895962,0.18980173018127,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Sema4c","Plxnb2","SEMA4","Cell-Cell Contact",0.0502466419174077,0.0799097472243957,0.628792402212328,0.0686771713907647,0.121745090825601,0.564106289009587,0.018430529473357,0.0686771713907647,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Sema4d","Plxnb2","SEMA4","Cell-Cell Contact",0.0334874538634744,0.0812396862352612,0.412205603139559,0.0152307147270374,0.0585254692188916,0.260240796533777,-0.018256739136437,0.0334874538634744,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Vegfd","Flt4","VEGF","Secreted Signaling",0.233919333065199,0.20946681415215,1.11673695908359,0.215710209647552,0.250668485385644,0.860539805455361,-0.0182091234176466,0.233919333065199,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Fn1","Sdc4","FN1","ECM-Receptor",0.0394112890453399,0.510976591121327,0.0771293435553529,0.0212195003928903,0.377506802127647,0.0562095842334394,-0.0181917886524496,0.0394112890453399,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Ptprc","Cd22","CD45","Cell-Cell Contact",0.0699610233129231,1.39020400993156,0.0503242853661223,0.0881419877754541,1.44756761424935,0.0608897207341578,0.018180964462531,0.0881419877754541,"Kupffer cell -> Endothelial"
"Activated neutrophil","Endothelial","Ccl3","Ackr2","CCL","Secreted Signaling",0.0433846330020151,0.564707059792011,0.0768267940868213,0.0252400696286142,0.737566654756987,0.0342207303785043,-0.0181445633734009,0.0433846330020151,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Icam1","Spn","ICAM","Cell-Cell Contact",0.0139633238602377,0.21721484498164,0.0642834694903931,0.0320858572714021,0.567814099686952,0.0565076796949772,0.0181225334111644,0.0320858572714021,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Sema4d","Plxnb2","SEMA4","Cell-Cell Contact",0.0510828974628457,0.0812396862352612,0.628792402212328,0.0330145852536138,0.0585254692188916,0.564106289009587,-0.018068312209232,0.0510828974628457,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Endothelial","Lpar1","Adgre5","ADGRE","Cell-Cell Contact",0.00760906278040006,0.0122685498967198,0.620208813955633,0.025656294111405,0.0583089915481538,0.440005793792833,0.0180472313310049,0.025656294111405,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Il4","Il4ra","IL4","Secreted Signaling",0.0237555762997417,0.0459564178453967,0.516915317021848,0.00571271684161623,0.00787074962226696,0.725816105934118,-0.0180428594581255,0.0237555762997417,"Neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Tnf","Tnfrsf1a","TNF","Secreted Signaling",0.12073304806683,0.0933791194825116,1.29293410278345,0.102693729726123,0.10965946513698,0.936478484532487,-0.0180393183407072,0.12073304806683,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Ptn","Sdc4","PTN","Secreted Signaling",0.022218335167311,0.14931547590123,0.148801288233566,0.0402573303491597,0.0985911419474259,0.408326037755269,0.0180389951818487,0.0402573303491597,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Tnxb","Sdc1","TENASCIN","ECM-Receptor",0.0427880138538565,0.84664763182932,0.0505381604403783,0.0247761676338153,0.820107440573363,0.0302108801945432,-0.0180118462200412,0.0427880138538565,"Fibroblast / stellate -> Endothelial"
"Inflammatory neutrophil","Endothelial","Vegfb","Flt1","VEGF","Secreted Signaling",0.010143337253429,0.00575783203067753,1.7616591104752,0.0281399235706472,0.0154644995218401,1.81964657381288,0.0179965863172183,0.0281399235706472,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","C3","C3ar1","COMPLEMENT","Secreted Signaling",0.0213344928865779,2.40789582013867,0.00886022256783072,0.00334912373127945,2.88389947931451,0.00116131777660833,-0.0179853691552985,0.0213344928865779,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","H2-DMb2","Cd4","MHC-II","Cell-Cell Contact",0.037305373863859,1.21734808677761,0.030644787854071,0.0193418267042678,1.22372518694502,0.0158056947022182,-0.0179635471595912,0.037305373863859,"Activated neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Sema4d","Cd72","SEMA4","Cell-Cell Contact",0.0264948321964723,0.490574607730088,0.0540077529064645,0.00857529135530761,0.259241701829812,0.0330783639159148,-0.0179195408411647,0.0264948321964723,"Activated neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Clec2d","Klrb1","CLEC","Cell-Cell Contact",0.0391912465674889,0.727150780284768,0.053897001323633,0.0215853150481637,0.527729854792927,0.0409022056495807,-0.0176059315193253,0.0391912465674889,"Monocyte-derived macrophage / DC-like -> NK cell"
"Monocyte-derived macrophage / DC-like","NK cell","Pecam1","Cd38","PECAM2","Cell-Cell Contact",0.0315694035340201,0.114604500349247,0.275463907942664,0.0139771845846609,0.127312368295423,0.10978654133766,-0.0175922189493593,0.0315694035340201,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Neutrophil","H2-Q4","Cd8a","MHC-I","Cell-Cell Contact",0.00809083250722264,0.529456015977644,0.0152814063171666,0.0256546029929611,0.609359463522103,0.0421009347170507,0.0175637704857385,0.0256546029929611,"Kupffer cell -> Neutrophil"
"Activated neutrophil","Endothelial","H2-DMa","Cd4","MHC-II","Cell-Cell Contact",0.0371163260759416,1.21117908378703,0.030644787854071,0.0196397626135241,1.24257509609925,0.0158056947022182,-0.0174765634624175,0.0371163260759416,"Activated neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","H2-M3","Cd8b1","MHC-I","Cell-Cell Contact",0.0140098728812759,0.406376132008482,0.0344751371396573,0.0314729230897785,0.357429959951882,0.0880533995919522,0.0174630502085026,0.0314729230897785,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","H2-Ab1","Cd4","MHC-II","Cell-Cell Contact",0.0569425883850265,0.835286808381957,0.0681713009395307,0.0395421256037531,0.84878514309795,0.0465867315483748,-0.0174004627812733,0.0569425883850265,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Endothelial","Vegfa","Kdr","VEGF","Secreted Signaling",0.0585918924775668,0.024058052506524,2.43543788349776,0.0759300335566057,0.0506358608581143,1.49953081215243,0.0173381410790388,0.0759300335566057,"Kupffer cell -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Gzma","F2r","PARs","Secreted Signaling",0.0404576021628487,0.152371386465041,0.265519682543094,0.0577638498751351,0.27999045970655,0.206306493212932,0.0173062477122864,0.0577638498751351,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Angptl4","Sdc1","ANGPTL","Secreted Signaling",0.0290427085819699,0.574668890377059,0.0505381604403783,0.0117631587836746,0.389368290759014,0.0302108801945432,-0.0172795497982953,0.0290427085819699,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Thbs3","Cd47","THBS","ECM-Receptor",0.471321108465274,0.278496795970041,1.69237533531975,0.488578994560511,0.22546660049073,2.16696838244385,0.0172578860952374,0.488578994560511,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Endothelial","Comp","Cd47","THBS","ECM-Receptor",0.00916132445754004,0.00462190716865818,1.9821524152766,0.0263714566035419,0.0135102696590428,1.95195634647387,0.0172101321460019,0.0263714566035419,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Agrn","Dag1","AGRN","ECM-Receptor",0.0149200877847008,0.159945767569528,0.0932821668958207,0.0321245158925161,0.204405201617939,0.15716095108265,0.0172044281078153,0.0321245158925161,"Fibroblast / stellate -> Kupffer cell"
"Inflammatory neutrophil","Endothelial","Spp1","Cd44","SPP1","Secreted Signaling",0.0838129948831928,0.708629941235563,0.118274701654656,0.100977670129477,0.638701543704359,0.158098365543042,0.0171646752462842,0.100977670129477,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Fn1","Sdc1","FN1","ECM-Receptor",0.0195437825914967,0.849026779260754,0.0230190414117602,0.0366336650393804,1.06585617827287,0.0343701765642922,0.0170898824478837,0.0366336650393804,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Inflammatory neutrophil","Lamc2","Cd44","LAMININ","ECM-Receptor",0.015700534266369,0.00851312919760781,1.84427299315284,0.0327407699437385,0.0207751711117961,1.57595669212796,0.0170402356773695,0.0327407699437385,"Kupffer cell -> Inflammatory neutrophil"
"Monocyte-derived macrophage / DC-like","T cell","Siglec1","Spn","SN","Cell-Cell Contact",0.0301952065985938,0.061557644601377,0.490519200241109,0.0131638772617989,0.035009958783073,0.376003792045693,-0.017031329336795,0.0301952065985938,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Lama4","Dag1","LAMININ","ECM-Receptor",0.0644613677073958,0.265314819099043,0.242961806378905,0.0474308519852629,0.160925250804812,0.29473840648409,-0.0170305157221329,0.0644613677073958,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Selplg","Selp","SELPLG","Cell-Cell Contact",0.268762200522073,0.835806869881306,0.321560171622231,0.285783956317039,0.839564781606594,0.340395360284362,0.0170217557949662,0.285783956317039,"Neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Clec2d","Klrb1c","CLEC","Cell-Cell Contact",0.111864801517081,0.926278335704478,0.12076802102038,0.128879932206945,0.695013682562185,0.185435100690142,0.017015130689864,0.128879932206945,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Kupffer cell","H2-K1","Cd8a","MHC-I","Cell-Cell Contact",0.0752228448262528,2.18992430534418,0.0343495182197316,0.0584634825519541,2.510441270319,0.0232881299567407,-0.0167593622742987,0.0752228448262528,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Thbs3","Sdc4","THBS","ECM-Receptor",0.0718880794276076,0.278496795970041,0.258128928116433,0.0886236496975927,0.22546660049073,0.393067751519305,0.0167355702699851,0.0886236496975927,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Pecam1","Pecam1","PECAM1","Cell-Cell Contact",0.101294784007112,0.0544482371949951,1.86038684125521,0.0845785766528084,0.0456920028744073,1.85105863897645,-0.0167162073543032,0.101294784007112,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Nrxn1","Dag1","NRXN","Cell-Cell Contact",0.0189326439887318,0.0779243629725318,0.242961806378905,0.00226109439526365,0.00767152955136067,0.29473840648409,-0.0166715495934681,0.0189326439887318,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Sema6d","Plxna1","SEMA6","Cell-Cell Contact",0.0492896009632136,0.823304672666772,0.0598679961375165,0.0326315898752672,0.993941815579492,0.0328304829958705,-0.0166580110879464,0.0492896009632136,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Endothelial","Cxcl2","Ackr1","CXCL","Secreted Signaling",0.00550451334591257,0.0810592956031171,0.0679072437646609,0.022146921787333,0.414666108837023,0.0534090472198138,0.0166424084414204,0.022146921787333,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Anxa1","Fpr1","ANNEXIN","Secreted Signaling",0.0764679536697363,0.119124948719453,0.641913843336237,0.0598550287472328,0.11423884983117,0.523946353063698,-0.0166129249225036,0.0764679536697363,"Kupffer cell -> Inflammatory neutrophil"
"Activated neutrophil","Endothelial","H2-D1","Cd8b1","MHC-I","Cell-Cell Contact",0.222229775793263,3.72233046588452,0.0597017857038804,0.238787361934235,3.81363476868272,0.0626141139406265,0.0165575861409719,0.238787361934235,"Activated neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Efnb1","Ephb4","EPHB","Cell-Cell Contact",0.0165180628882317,0.0159895879015145,1.03305119493837,0,0,0.822591729662686,-0.0165180628882317,0.0165180628882317,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Ppbp","Cxcr2","CXCL","Secreted Signaling",0.00335778437547086,0.00121462478971162,2.76446224703522,0.0198675179692402,0.00836220517947825,2.37587066363753,0.0165097335937693,0.0198675179692402,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Inflammatory neutrophil","Tnf","Tnfrsf1a","TNF","Secreted Signaling",0.0793704717301708,0.0855770822389049,0.927473450293536,0.0628618606804954,0.0777326849939417,0.808692774286579,-0.0165086110496754,0.0793704717301708,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Endothelial","H2-Q4","Cd8b1","MHC-I","Cell-Cell Contact",0.0315533964670968,0.528516795521007,0.0597017857038804,0.0480210610543359,0.766936686189819,0.0626141139406265,0.0164676645872391,0.0480210610543359,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Wnt11","Fzd4","ncWNT","Secreted Signaling",0.0102554364788618,0.0213820418712951,0.479628491076405,0.0266439817955224,0.0369078131357841,0.721906272189549,0.0163885453166606,0.0266439817955224,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Col4a1","Sdc4","COLLAGEN","ECM-Receptor",0.234208783327768,1.49399434609466,0.15676684717047,0.21792689987361,1.32031849152513,0.165056311240388,-0.0162818834541578,0.234208783327768,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Col1a2","Sdc1","COLLAGEN","ECM-Receptor",0.0627503529175854,2.85012115663652,0.0220167317348847,0.0464948922547045,2.97169904088111,0.0156458953666178,-0.016255460662881,0.0627503529175854,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","T cell","Cd209a","Ceacam1","CEACAM","Cell-Cell Contact",0.0192180573711934,0.834709823006242,0.0230236386843739,0.00299707895177498,0.76792414634212,0.00390283202585967,-0.0162209784194185,0.0192180573711934,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Ccl3","Ccr1","CCL","Secreted Signaling",0.00331986693635465,0.120168213394548,0.0276268311109406,0.0194577822190292,0.178416417418296,0.109058249798899,0.0161379152826746,0.0194577822190292,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Sema6a","Plxna2","SEMA6","Cell-Cell Contact",0.0185178960614892,0.035031981097474,0.528599738906128,0.00240452429220554,0.00424074762206167,0.567004808231565,-0.0161133717692836,0.0185178960614892,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Tnfsf13b","Tnfrsf13b","BAFF","Secreted Signaling",0.0359503545051142,0.106727078089804,0.336843799610668,0.0198553018033438,0.0914575266560151,0.21709860882224,-0.0160950527017704,0.0359503545051142,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Neutrophil","Endothelial","Sirpb1a","Cd47","SIRP","Cell-Cell Contact",0.0138689603125122,0.00699691921046183,1.9821524152766,0.0299332433778305,0.015334996313777,1.95195634647387,0.0160642830653183,0.0299332433778305,"Neutrophil -> Endothelial"
